account,date,daily_pnl,trade_count,win_count,avg_size_tokens,avg_size_usd,long_count,short_count,best_trade_pnl,worst_trade_pnl,win_rate,long_short_ratio,is_winner,sentiment,classification,freq_bucket,winner_segment,total_pnl,total_trades,overall_wr,pnl_std,mean_trade_size,avg_ls_ratio,sentiment_binary
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-07-03,0.16271999999999998,6,1,37.86666666666667,34.916666666666664,3,3,4.7394,-3.17364,0.16666666666666666,0.5,1,Neutral,Neutral,Frequent,Consistent Winner,361576.6227,8948,0.6525427199077096,86720.03206263528,2024.855107183806,0.47809566383549396,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-10-27,37526.331877,1016,834,12750.904701220474,2056.391348425197,545,471,5949.806984,-1149.124536,0.8208661417322834,0.5364173228346457,1,Greed,Greed,Frequent,Consistent Winner,361576.6227,8948,0.6525427199077096,86720.03206263528,2024.855107183806,0.47809566383549396,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-19,136208.043913,4885,3901,53739.54957338792,2330.3033080859777,2321,2564,2921.81436,-5843.04,0.7985670419651996,0.47512794268167863,1,Fear,Fear,Frequent,Consistent Winner,361576.6227,8948,0.6525427199077096,86720.03206263528,2024.855107183806,0.47809566383549396,0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-02-19,14781.443047,1554,701,164.41601034749036,3643.361287001287,687,867,1261.448002,-776.860259,0.4510939510939511,0.4420849420849421,1,Fear,Fear,Infrequent,Mixed,14781.443047,1554,0.4510939510939511,,3643.361287001287,0.4420849420849421,0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-10-27,0.0,15,0,86.39333333333335,2333.2533333333336,15,0,0.0,0.0,0.0,1.0,0,Greed,Greed,Infrequent,Mixed,196303.792847,3071,0.14381544502617802,138807.74309475298,2291.4922229493895,0.32367307066102247,1
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-19,196303.792847,3056,879,1166.9295505039267,2249.731112565445,979,2077,8143.080742,-8733.392528,0.28763089005235604,0.32035340314136124,1,Fear,Fear,Infrequent,Mixed,196303.792847,3071,0.14381544502617802,138807.74309475298,2291.4922229493895,0.32367307066102247,0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-10-27,11.717676000000012,54,2,3644.2109259259264,933.2848148148149,47,7,131.31216,-75.381453,0.037037037037037035,0.8703703703703703,1,Greed,Greed,Infrequent,Mixed,64521.887634,1856,0.18860730875159287,45607.29298463915,3693.4206066304932,0.6023706896551724,1
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-19,64510.169958,1802,613,603.4172362264151,6453.556398446171,1071,731,8424.257062,-1457.7349,0.3401775804661487,0.5943396226415094,1,Fear,Fear,Infrequent,Mixed,64521.887634,1856,0.18860730875159287,45607.29298463915,3693.4206066304932,0.6023706896551724,0
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-03,-9125.157325,3810,1240,1548.5698897979003,772.3728871391077,1706,2104,587.303012,-2806.5,0.32545931758530183,0.4477690288713911,0,Neutral,Neutral,Frequent,Mixed,77110.57877200001,11216,0.31904297150736477,30325.472764467504,935.8498685293911,0.42653352353780316,0
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-27,39978.37791,1804,585,3747.99604664852,1376.8141407982262,625,1179,2222.888092,-112.995805,0.32427937915742794,0.3464523281596452,1,Greed,Greed,Frequent,Mixed,77110.57877200001,11216,0.31904297150736477,30325.472764467504,935.8498685293911,0.42653352353780316,1
